Date,SPXT,LUATTRUU,LF98TRUU,BCOMTR,MXEF,BCIT1T,DXY,VIX,NEIXCTAT,M1WOSC,M1WO000V,M1WOMOM,M1WOQU,M1WOMVOL,USGG3M,DBFXCARU,LUACOAS
1972-01-31,0.018121265550004928,-0.009089999999999949,-0.009089999999999949,0.02069466845369261,0.034682080924855585,0.0,-0.014477115367323101,0.020895281452776526,-0.005802334226846331,0.018121265550004928,0.018121265550004928,0.018121265550004928,0.018121265550004928,0.012684885885003449,-0.33000000000000007,0.008228046331668145,-0.09000000000000075
1972-02-29,0.025303059457379318,0.008576666666666653,0.008576666666666653,0.015623609009169481,0.03653453932783557,0.20000000000000018,-0.00839416058394149,-0.33782850642603934,0.0035234711712514143,0.025303059457379318,0.025303059457379318,0.025303059457379318,0.025303059457379318,0.01771214162016552,0.10999999999999988,0.010474251170547129,-0.07999999999999918
1972-03-31,0.005911607394201157,-0.0005650000000000056,-0.0005650000000000056,0.021234167506683832,0.012062622978868953,0.0,-0.0025763709974236937,0.062289725907387794,0.01089958375334192,0.005911607394201157,0.005911607394201157,0.005911607394201157,0.005911607394201157,0.00413812517594081,0.3700000000000001,0.0049651488849270144,0.03999999999999915
1972-04-30,0.004384328358209011,0.0037016666666666344,0.0037016666666666344,0.004012617213484004,0.011411665257819115,0.0,0.00202952029520298,0.23734269473984582,0.0038571419400753194,0.004384328358209011,0.004384328358209011,0.004384328358209011,0.004384328358209011,0.0030690298507463076,-0.20000000000000018,0.004340298507462703,-0.05999999999999961
1972-05-31,0.01727500696572859,0.011418333333333384,0.011418333333333384,0.006197905535370696,0.018637693272043343,-0.2999999999999998,-0.004142883446879075,0.2016295232928249,0.00880811943435204,0.01727500696572859,0.01727500696572859,0.01727500696572859,0.01727500696572859,0.012092504876010012,0.18000000000000016,0.008357502089718576,-0.009999999999999787
1972-06-30,-0.02182050579749839,-0.0019566666666667046,-0.0019566666666667046,-0.015569243840272029,-0.024942566458811877,-0.5,0.0031432005177036704,-0.13035797496839796,-0.006806288586802663,-0.02182050579749839,-0.02182050579749839,-0.02182050579749839,-0.02182050579749839,-0.015274354058248873,0.24999999999999956,-0.003162818405916184,0.03999999999999826
1972-07-31,0.0023333955572149012,0.007226666666666683,0.007226666666666683,-0.006429758128897234,0.013715920565466222,0.19999999999999973,0.002303935121187095,0.10022720688960507,-0.006828212397781959,0.0023333955572149012,0.0023333955572149012,0.0023333955572149012,0.0023333955572149012,0.0016333768900504307,-0.2599999999999998,0.003866685333831137,0.0500000000000016
1972-08-31,0.03445385976347892,-0.01589833333333332,-0.01589833333333332,0.08671198071619357,0.026645637918153886,0.0,0.0018389113644721178,-0.2878487902609098,0.051305157024763445,0.03445385976347892,0.03445385976347892,0.03445385976347892,0.03445385976347892,0.024117701834435245,0.75,0.014127824595710343,-0.02000000000000135
1972-09-30,-0.004860923575479403,-0.003048333333333342,-0.003048333333333342,0.04754006634427066,-0.016898447606727096,0.30000000000000027,0.003946402349486178,-0.018898439948160317,0.02224586650546866,-0.004860923575479403,-0.004860923575479403,-0.004860923575479403,-0.004860923575479403,-0.0034026465028355823,0.0,0.0023333895940228456,-0.129999999999999
1972-10-31,0.009317051108095997,0.014551666666666657,0.014551666666666657,-0.0035863489822780537,0.006497244839213767,0.19999999999999973,0.0046622177529940245,0.13107105520722517,0.005482658842194302,0.009317051108095997,0.009317051108095997,0.009317051108095997,0.009317051108095997,0.0065219357756671975,0.20999999999999996,0.006761781999095466,-0.019999999999999574
1972-11-30,0.04561749417458327,0.014443333333333325,0.014443333333333325,0.04726896789386026,0.050743585553195025,0.30000000000000027,-0.000454959053685311,0.2772408659921073,0.03085615061359679,0.04561749417458327,0.04561749417458327,0.04561749417458327,0.04561749417458327,0.03193224592220829,0.1200000000000001,0.01775191491904165,0.019999999999999574
1972-12-31,0.011828233479043382,-0.0038649999999999917,-0.0038649999999999917,0.0963218895104383,0.016719807138968923,-0.30000000000000027,0.0026399635867091487,0.1352530940055081,0.04622844475521915,0.011828233479043382,0.011828233479043382,0.011828233479043382,0.011828233479043382,0.008279763435330366,0.2599999999999998,0.007831803377046347,-0.020000000000000462
1973-01-31,-0.01711139347734003,-0.003756666666666658,-0.003756666666666658,0.05864501175568204,0.0006119014838610326,0.20000000000000018,-0.010259669511530789,-0.24377632186588893,0.02744417254450769,-0.01711139347734003,-0.01711139347734003,-0.01711139347734003,-0.01711139347734003,-0.01197797543413802,0.54,-0.0004000847098686762,-0.09999999999999964
1973-02-28,-0.03749030423166422,-0.0026265279321142643,0.0037074148296594167,0.130764868951613,0.005274422871120565,0.2999999999999998,-0.0814604164755528,0.04268465631932061,0.06460826780913981,-0.03749030423166422,-0.03749030423166422,-0.03749030423166422,-0.03749030423166422,-0.02624321296216495,0.16999999999999993,-0.006372091269499266,0.0
1973-03-31,-0.0014326647564470996,0.0,9.983028850957254e-05,-0.04079955425546744,-0.00022811953463619528,0.6999999999999997,0.010386497553180885,1.2985170053415223,-0.020782277127733714,-0.0014326647564470996,-0.0014326647564470996,-0.0014326647564470996,-0.0014326647564470996,-0.0010028653295129696,0.5500000000000007,0.004903533906399204,-0.010000000000000675
1973-04-30,-0.04079985652797702,0.009419629292008347,0.009682571371531168,0.1532943175382293,-0.05209917858229385,0.5,0.0025699317979639424,-0.053811547810283855,0.08050215876911467,-0.04079985652797702,-0.04079985652797702,-0.04079985652797702,-0.04079985652797702,-0.02855989956958391,-0.16999999999999993,-0.007048290291726439,0.09000000000000075
1973-05-31,-0.01888379919603622,0.002207505518763808,-0.0038556599110232126,0.2990669504010477,-0.0046537751745165945,0.40000000000000036,-0.033816425120772986,-0.09118644222365757,0.14427597520052382,-0.01888379919603622,-0.01888379919603622,-0.01888379919603622,-0.01888379919603622,-0.013218659437225354,0.6899999999999995,0.0001015269078558003,-0.05999999999999961
1973-06-30,-0.006574559313959005,0.002703243892671292,-0.010817784835252087,1.9385856079301433e-05,0.0045143087464731835,0.5,-0.04204081632653067,-0.14583755511840135,0.0025480262613729915,-0.006574559313959005,-0.006574559313959005,0.026246719160105014,-0.006574559313959005,-0.0046021915197713035,0.5999999999999996,0.004294298872478964,-0.009999999999999787
1973-07-31,0.037981968156531654,-0.0210683974038941,-0.034714558041537114,0.2950954734903557,0.02198860444587103,-0.2999999999999998,-0.010332339156369774,-0.2562194134405643,0.13329023674517784,0.037981968156531654,0.037981968156531654,0.00831202046035795,0.037981968156531654,0.026587377709572157,0.8000000000000007,0.01832792378029283,0.02999999999999936
1973-08-31,-0.036684531509887264,0.019583843329253225,0.03689845130443836,-0.03052800957976276,-0.04342363564978402,1.7000000000000002,0.03078247766655906,-0.0943338436774721,-0.005867338123214692,-0.036684531509887264,-0.036684531509887264,-0.04946100190234615,-0.036684531509887264,-0.025679172056921083,0.33999999999999986,-0.003788692786299513,0.05999999999999961
1973-09-30,0.04009592326139089,0.02200880352140855,0.03157578187650345,-0.00044003211462440017,0.027007059596125593,0.0,-0.010232849535344979,0.29232561419793757,0.015051650609354456,0.04009592326139089,0.04009592326139089,-0.007338225483655703,0.04009592326139089,0.028067146282973618,-1.6799999999999997,0.017845443645083933,0.15000000000000124
1973-10-31,-0.0012911555842478606,0.008320281910728422,-0.01098046837042066,-0.09793866186794775,0.008232755175445527,0.39999999999999947,0.0028484017301402265,0.140559993740895,-0.03944349760064053,-0.0012911555842478606,-0.0012911555842478606,0.006048387096774244,-0.0012911555842478606,-0.0009038089089735023,0.3799999999999999,0.005745986658058975,-0.1900000000000004
1973-11-30,-0.11386092898697953,0.005824677215804153,0.010709373157791413,0.08511275878011615,-0.13152053274139852,0.5000000000000009,0.05564906374921086,0.06671134439422377,0.04605304605672472,-0.11386092898697953,-0.11386092898697953,-0.14629258517034072,-0.11386092898697953,-0.07970265029088566,-0.0600000000000005,-0.028074945362760523,-0.0600000000000005
1973-12-31,0.016569403918299308,-0.0009651578033007535,-0.013220569651015812,0.08108790506473929,-0.010406207211319018,0.3999999999999986,0.020328849028400597,0.2825496431411747,0.03598228586570298,0.016569403918299308,0.016569403918299308,-0.03834115805946792,0.016569403918299308,0.011598582742809515,0.16000000000000014,0.011187487842156459,0.05000000000000071
1974-01-31,-0.010046130189646396,0.00714906772292534,0.000591074770958322,0.10063058328954289,0.005534544783691642,0.7000000000000011,0.03428069147377677,0.30322297363229733,0.04969112497810479,-0.010046130189646396,-0.010046130189646396,0.009764035801464788,-0.010046130189646396,-0.007032291132752477,0.020000000000000462,0.003219494276439415,-0.15000000000000036
1974-02-28,-0.003624313969141535,0.003357314148680901,0.0024613566998128444,0.015112331237898236,0.013301531969543978,0.5999999999999996,-0.027101038715769632,0.0662882246361256,0.010123665618949125,-0.003624313969141535,-0.003624313969141535,0.021756647864625167,-0.003624313969141535,-0.002537019778399074,-0.020000000000000462,0.005129372475924206,0.02999999999999936
1974-03-31,-0.023279983371440438,-0.0161567877629063,-0.030347672362993405,-0.03867836402474467,-0.027521274669563556,0.40000000000000036,-0.03416480636707753,0.303538815712459,-0.030417515345705682,-0.023279983371440438,-0.023279983371440438,0.005520504731861164,-0.023279983371440438,-0.016295988360008305,0.8199999999999994,-8.399501143213119e-05,-0.07000000000000028
1974-04-30,-0.03905086188550755,-0.00806529977650372,-0.02977818292312362,0.011721776001957007,-0.01899087693167012,-0.3000000000000007,-0.010250226107928917,-0.08295072938160364,0.00019922133431183632,-0.03905086188550755,-0.03905086188550755,0.029803921568627434,-0.03905086188550755,-0.02733560331985528,0.620000000000001,-0.004298591898985597,0.009999999999999787
1974-05-31,-0.033551101760602386,0.012245297805642652,0.006994467063367704,-0.05009839677070538,-0.0426077054469538,0.5999999999999996,0.012996243273428743,-0.13709843958260537,-0.0169566983853527,-0.033551101760602386,-0.033551101760602386,-0.016755521706016796,-0.033551101760602386,-0.023485771232421668,-0.8200000000000003,-0.003331997194847382,0.060000000000002274
1974-06-30,-0.01466544454628782,-0.0002903319461917686,-0.045303752850922585,0.0972155443052296,-0.03379918723362074,0.20000000000000107,0.003908990678560764,0.14314052742904715,0.04754193881928147,-0.01466544454628782,-0.01466544454628782,-0.039504260263361735,-0.01466544454628782,-0.010265811182401474,-0.7400000000000002,0.0017170333027803214,0.11999999999999744
1974-07-31,-0.0777906976744186,0.0013552758954502586,-0.0085785644478229,0.3005793384328863,-0.06175625769388604,0.5999999999999996,0.0037939297124600646,-0.2777071642870974,0.14472383588310983,-0.0777906976744186,-0.0777906976744186,-0.05645161290322587,-0.0777906976744186,-0.05445348837209302,0.33000000000000007,-0.016945542635658912,-0.03999999999999915
1974-08-31,-0.09027865338544949,0.000580046403712231,-0.02442497261774379,-0.07776731741155474,-0.09916903564399726,-0.5999999999999996,0.026258205689277947,0.05784645702180358,-0.04329532537244403,-0.09027865338544949,-0.09027865338544949,-0.09572649572649572,-0.09027865338544949,-0.06319505736981464,1.2599999999999998,-0.01964192934896818,0.009999999999999787
1974-09-30,-0.1193347193347194,0.02463768115942022,0.011563938475356528,0.1403519140362659,-0.09637091880082527,1.0,-0.006784260515603879,-0.03827431597513509,0.07950595701813296,-0.1193347193347194,-0.1193347193347194,-0.04820415879017015,-0.1193347193347194,-0.08353430353430358,-2.8099999999999996,-0.03070041580041582,0.16999999999999993
1974-10-31,0.16304689959080898,0.011881188118811892,0.07280799112097669,0.018633862274320734,0.09241101410342512,0.1999999999999993,-0.011904761904761862,0.41662477296885503,0.017876097803827047,0.16304689959080898,0.16304689959080898,-0.045680238331678336,0.16304689959080898,0.11413282971356628,1.6799999999999997,0.05541406987724269,0.27000000000000135
1974-11-30,-0.053179972936400643,0.020035411424843774,-0.0032071177322574584,-0.0034180839303803445,-0.01868929054469437,0.09999999999999964,-0.016689709658305518,-0.2374744606707898,0.006787624701476477,-0.053179972936400643,-0.053179972936400643,0.08636836628511957,-0.053179972936400643,-0.037225981055480445,-0.33000000000000007,-0.009728991880920192,0.4999999999999982
1974-12-31,-0.020151493497213013,0.012333272428284303,-0.00819927348209648,-0.0827237960865852,-0.01967172033579756,0.10000000000000142,-0.022898463392588053,0.03993219164097095,-0.029777731376625927,-0.020151493497213013,-0.020151493497213013,-0.01724137931034475,-0.020151493497213013,-0.014106045448049108,-0.41000000000000014,-0.0001621147158305707,0.030000000000001137
1975-01-31,0.12281213535589264,0.011551304033931897,0.06822938467978235,-0.11029649868447677,0.14263803680981613,-0.5,-0.017267961763798967,-0.16585668926870478,-0.05661408267557171,0.12281213535589264,0.15300000000000002,0.05555555555555558,0.12281213535589264,0.08596849474912484,-1.38,0.041576973940101125,0.2400000000000002
1975-02-28,0.05988568459340082,0.012222321348915877,0.019886363636363757,-0.0594912449315006,0.08557046979865768,-0.6000000000000014,-0.027298399748980184,-0.2073727719623183,-0.024157289132416958,0.05988568459340082,0.06834345186470081,0.09325946445060018,0.05988568459340082,0.04191997921538057,-0.27999999999999936,0.022465705378020246,0.05000000000000071
1975-03-31,0.02169383502880251,-0.0038780186849991516,-0.031985400057631286,0.07269923811827317,0.004739824832560524,-0.8999999999999986,0.019569892473118244,-0.0395737561511712,0.020208785725803226,0.02169383502880251,-0.0012989121610651466,0.012668918918918859,0.02169383502880251,0.015185684520161757,0.1299999999999999,0.011116483841974086,-0.22000000000000064
1975-04-30,0.047264875239923176,-0.013714386834188574,-0.008533439174439383,-0.04986386926940367,0.03886780842990456,-0.10000000000000142,0.0060113900021092626,-0.21953908927468202,-0.032093601301368464,0.047264875239923176,0.04218826207120796,0.017514595496246788,0.047264875239923176,0.03308541266794622,-0.03000000000000025,0.018762795905310284,-0.17999999999999972
1975-05-31,0.04410080183276066,0.020095092850094254,0.02612089671737383,-0.00017204862450093117,0.021224086870681225,-0.6999999999999993,-0.007967292168990503,-0.10522283715766256,0.012827309021082853,0.04410080183276066,0.02433507526713985,0.013114754098360715,0.04410080183276066,0.03087056128293246,-0.2999999999999998,0.01756357388316153,0.15999999999999837
1975-06-30,0.04432254525507395,0.00430920763345366,0.027016482980591006,0.01910068356593575,0.010149830836152729,-0.09999999999999964,0.012997992180069806,0.5449699508503651,0.01570117511630121,0.04432254525507395,0.026117414147567075,-0.027508090614886682,0.04432254525507395,0.031025781678551766,0.6600000000000001,0.018180096909855517,0.0600000000000005
1975-07-31,-0.06765416535350355,-0.0030647985989492588,-0.0021842355175688555,0.10548073619917653,-0.05760765550239233,0.29999999999999893,0.05622783225537242,0.20057560532008134,0.04765786809958825,-0.06765416535350355,-0.04214900563965551,-0.05074875207986684,-0.06765416535350355,-0.04735791574745248,0.3899999999999997,-0.01508791627271773,-0.1399999999999988
1975-08-31,-0.021070422535211297,0.003601229688186214,-0.0049490815646711095,0.017417822324518273,-0.017871649065800188,-1.0999999999999996,0.005333333333333412,-0.08841660810148877,-0.00809141116225914,-0.021070422535211297,-0.011465757669662402,0.024539877300613355,-0.021070422535211297,-0.014749295774647907,0.11000000000000032,-0.001021126760563389,-0.07000000000000028
1975-09-30,-0.034645488029465876,-0.00201295291440573,-0.011956001912960312,-0.00954081896774861,-0.04435483870967738,-0.6999999999999993,0.024069162000196265,-0.010885147569755227,-0.008319576150540946,-0.034645488029465876,-0.031661442006269525,-0.03934987168520099,-0.034645488029465876,-0.024251841620626113,0.21999999999999975,-0.004910313075506429,0.019999999999999574
1975-10-31,0.06164301895791113,0.031044461983688487,0.04753146176185874,-0.06088006397424306,0.06621226874391417,-0.5,-0.025230237912509557,-0.193118226646793,0.053924198653788176,0.06164301895791113,0.06426027840725146,0.06411398040961691,0.06164301895791113,0.04315011327053779,-1.0700000000000003,0.023084572354040007,0.09999999999999964
1975-11-30,0.024707996406109434,-0.0005953899804371776,-0.004620645042047844,-0.00921643597749322,0.024961948249619503,0.0,0.01889577797460884,-0.12639093887192554,-0.0001451153445867076,0.024707996406109434,0.023574144486691928,0.017573221757322344,0.024707996406109434,0.0172955974842766,0.03000000000000025,0.012029065588499496,0.02000000000000135
1975-12-31,-0.0115081104778606,0.01914893617021285,0.03537276018939739,-0.0013481404088234727,-0.0014850014850015247,-0.5,-0.00019318072056406788,-0.06625221299171324,0.017366570204411732,-0.0115081104778606,0.012332838038632943,0.022203947368421018,-0.0115081104778606,-0.00805567733450242,-0.33999999999999986,0.0008809001899751532,-0.009999999999999787
1976-01-31,0.11830579886905435,0.010271398747390359,0.029142754662840664,-0.0180107209350725,0.08705135831846134,-0.20000000000000018,0.003574533861462559,-0.28252204285611004,0.010839527134202914,0.11830579886905435,0.09313077939233816,0.0772325020112632,0.11830579886905435,0.08281405920833804,-0.46999999999999975,0.03943340632738297,0.03999999999999915
1976-02-29,-0.011401943287725591,0.001735824103157535,0.009497255380325864,0.03755849720187188,-0.009668004377964223,-0.40000000000000036,-0.0021178282633808054,0.15174849190387962,-0.014478415267602627,-0.011401943287725591,0.0006042296072508169,-0.00821508588498887,-0.011401943287725591,-0.007981360301407914,0.2699999999999996,0.0007460836803489892,-0.120000000000001
1976-03-31,0.030688998094474007,0.010149352256786814,0.014672881063352294,-0.017765460588059945,0.009578191195432018,-0.20000000000000018,0.01620683002122325,-0.5726205003715054,-0.0017943969606966275,0.030688998094474007,0.01643853998926481,0.015060240963855609,0.030688998094474007,0.021482298666131803,-0.03000000000000025,0.01334836609500887,-0.08999999999999986
1976-04-30,-0.010995426680938003,0.006616565920601225,0.004083021435862477,0.04480103417266168,-0.009487319832147456,-0.09999999999999964,0.008448832352382807,0.14234780257172797,0.019558017086330832,-0.010995426680938003,0.0021783616080268686,-0.011869436201780381,-0.010995426680938003,-0.007696798676656602,-0.05999999999999961,0.0007930386623852662,-0.0600000000000005
1976-05-31,-0.014364423455332509,-0.007059969163353164,-0.009234157912571983,0.0664905778117284,-0.018880088414072516,0.20000000000000018,0.00997834886566884,0.8012135147675514,0.04019862223919753,-0.014364423455332509,-0.0132393624028454,-0.035285285285285295,-0.014364423455332509,-0.010055096418732756,0.5800000000000001,0.0002656729634002474,-0.2599999999999998
1976-06-30,0.040926332601317617,0.013157894736842035,0.015049166310388884,0.0530236921881857,0.02844269219938056,-0.20000000000000018,-0.006058346537421988,-0.2253815901336329,0.019694346094092863,0.040926332601317617,0.034376877378012205,0.027237354085603016,0.040926332601317617,0.028648432820922328,-0.1200000000000001,0.016752899780395285,-0.00999999999999801
1976-07-31,-0.008055235903337232,0.010083084617246163,0.01347822424395595,-0.07357625632894726,-0.01159182183278562,-0.5999999999999996,-0.0007501875468867159,0.35490070071923396,-0.040063961497806964,-0.008055235903337232,-0.0029039752194115476,-0.012121212121212088,-0.008055235903337232,-0.005638665132336062,-0.20000000000000018,0.0018917625623321639,-0.010000000000001563
1976-08-31,-0.005123743232791966,0.014055262737581842,0.02194331310780484,0.014436177308521536,-0.004617231507987762,0.2999999999999998,-0.004035285285285295,-0.0967059662543045,-0.003057744679072572,-0.005123743232791966,0.0004530451103490485,-0.011503067484662455,-0.005123743232791966,-0.003586620262954376,-0.08000000000000007,0.0027045436968290764,-0.06999999999999851
1976-09-30,0.02264114274608886,0.009135296897148981,0.016754778365189127,-0.0002956242513824092,0.006030243992949158,-0.20000000000000018,-0.005936116084047871,0.01651154451310899,-0.007190312125691216,0.02264114274608886,0.019278043731401073,0.0038789759503490284,0.02264114274608886,0.0158487999222622,-0.03000000000000025,0.011009009490493323,-0.1700000000000017
1976-10-31,-0.022234891676168655,0.011783986265022861,0.009999200063994795,0.04390808465511342,-0.03734784212467723,0.0,0.00417061611374403,-0.12752488429080933,0.014257375660890048,-0.022234891676168655,-0.03205128205128216,-0.030139103554868485,-0.022234891676168655,-0.015564424173318058,-0.16999999999999993,-0.002595467502850597,-0.05000000000000071
1976-11-30,-0.007774538386783436,0.02337061318935607,0.025423728813559254,0.004073279967179211,-0.0064182392949516665,-0.5999999999999996,0.002359826316782998,-0.4726615659435346,-0.015405860016410401,-0.007774538386783436,0.0009179725919612469,0.0031872509960158,-0.007774538386783436,-0.005442176870748405,-0.46999999999999975,0.0013509718172983022,0.010000000000001563
1976-12-31,0.0524975514201762,0.009195055773289162,0.02796014520738388,0.04710506218899435,0.07269571924411888,0.0,-0.015349844618137265,0.6930698238362221,0.013630864427830534,0.0524975514201762,0.08070750081886668,0.07307386814932482,0.0524975514201762,0.03674828599412334,-0.08000000000000007,0.01936593209271953,0.15999999999999837
1977-01-31,-0.050530429927414744,-0.016803584764749857,-0.0222405890750621,0.014855969563379201,-0.03595182455509616,0.2999999999999998,0.009372609028309054,0.3185050218506149,0.025239651448356264,-0.050530429927414744,-0.01563920712856892,-0.033308660251665345,-0.050530429927414744,-0.03537130094919032,0.3799999999999999,-0.011225795644891089,-0.019999999999998685
1977-02-28,-0.0216602959913752,0.005469046714773995,0.0027664643049258864,0.045361957292930244,-0.0068991236248369114,0.7000000000000002,-0.002653022550691664,-0.20528031477356457,0.033596811979798434,-0.0216602959913752,-0.005788533776710403,-0.009954058192955695,-0.0216602959913752,-0.01516220719396264,-0.019999999999999574,-0.002581422130745893,-0.040000000000000036
1977-03-31,-0.014025245441795176,0.00687466948704385,0.007893325159016085,0.055417624521072906,-0.008824633871573395,0.5,-0.002185065551966625,0.44871858961499766,0.04425964559386978,-0.014025245441795176,0.0017962217404769998,-0.013147718484145421,-0.014025245441795176,-0.009817671809256622,-0.16000000000000014,-0.0004242402992052194,-0.0600000000000005
1977-04-30,0.00020321072952644847,0.005702280912364799,0.010948905109489093,0.028755637241682397,0.008334911915135468,0.5999999999999996,-0.006093497096067768,-0.11577676843693707,0.012335318620841206,0.00020321072952644847,0.026214912823049108,0.021159874608150497,0.00020321072952644847,0.00014224751066851393,0.15000000000000036,0.003969296552191268,0.010000000000001563
1977-05-31,-0.023567655424624023,0.00574455386451822,0.009401323706377918,-0.03039578645114971,-0.016250234829983,-0.2999999999999998,0.001245330012453305,-0.19171862115740446,-0.020752893225574866,-0.023567655424624023,-0.00729003494396907,-0.008442056792018371,-0.023567655424624023,-0.016497358797236815,0.33999999999999986,-0.00287862996072054,-0.07000000000000206
1977-06-30,0.04535996670828135,0.011052592537645678,0.016243200953728998,-0.06302589165020278,0.03494700658837013,0.20000000000000018,-0.006505931879066118,0.24494517191193,-0.04088877915843471,0.04535996670828135,0.030648783152272818,0.03792569659442724,0.04535996670828135,0.03175197669579694,-0.04999999999999982,0.017757990012484404,8.881784197001252e-16
1977-07-31,-0.016222133757961887,-0.004181951577402976,0.0025661705403623447,-0.06724315494158173,-0.01596088200018453,-0.10000000000000053,-0.009437596302003137,-0.24212474859877287,-0.028922410804124207,-0.016222133757961887,-0.009539512424920571,-0.001491424310216205,-0.016222133757961887,-0.01135549363057332,0.41999999999999993,-0.0003666401273885655,-0.030000000000001137
1977-08-31,-0.02104198280222558,0.007883297723421556,0.01118911803422562,-0.03193352496621038,0.0010313144571536537,-0.20000000000000018,0.007583122691036337,-0.16104223868746492,-0.029909262483105176,-0.02104198280222558,-0.010225921521997638,0.02240477968633292,-0.02104198280222558,-0.014729387961557905,0.15999999999999925,-0.00167926150733434,-0.08999999999999897
1977-09-30,-0.002480107471323656,0.00014619883040922765,-0.0012294785564476163,0.04151140039525303,0.00974056382879085,0.0,-0.0041489772288691995,-0.2564481481261075,0.028292366864293175,-0.002480107471323656,0.01033157135992302,0.037983929875821776,-0.002480107471323656,-0.001736075229926559,0.33000000000000007,0.004164301091936236,0.040000000000000924
1977-10-31,-0.04340619496529574,-0.004019880134483178,-0.006299782766111539,0.03464112754769699,-0.019756979871996982,-0.1999999999999993,-0.021800213157639803,0.5953340101871627,0.02158223044051516,-0.04340619496529574,-0.013912009512484946,0.004222378606614896,-0.04340619496529574,-0.030384336475707017,0.29000000000000004,-0.007871858489588723,-0.02999999999999936
1977-11-30,0.026965562053281378,0.00895281426579575,0.008671573271150645,0.02642828140896092,0.00974640423921258,0.2999999999999998,-0.0058438985736924964,0.30626434032620975,0.018839974037813803,0.026965562053281378,0.011817195224888444,0.007708479327260154,0.026965562053281378,0.018875893437296964,-0.13999999999999968,0.013123001949317745,0.019999999999997797
